"minority_dummy" "above_insurance" "opening_balance" "ln_maturity" "loanlink" "travel_costs" "ln_accountage" "ward" "runner" "uninsured_no_rel" "uninsured_rel" "loanlink_before" "loanlink_current" "loanlink_after" "household_key" "accountage" "days_maturity"
"229" 1 0 0.111841097474098 5.81114101409912 0 2 7.15851402282715 6 0 0 0 0 0 0 3619 1285 333
"230" 1 0 0.111999996006489 5.80964279174805 0 7 7.14755916595459 16 0 0 0 0 0 0 1966 1271 332.5
"231" 0 0 0.115126989781857 5.47646331787109 0 7 4.84418725967407 13 0 0 0 0 0 0 407 127 238
"232" 1 0 0.116758897900581 6.04381990432739 0 2 7.18992233276367 5 0 0 0 0 0 0 556 1326 420.5
"233" 0 0 0.117295883595943 5.42274475097656 0 5 7.19067621231079 4 0 0 0 0 0 0 1060 1327 225.5
"234" 0 0 0.117893151938915 6.06610822677612 0 4 7.18159198760986 2 0 0 0 0 0 0 1999 1315 430
"235" 1 0 0.117998629808426 5.84064149856567 0 3 7.15383386611938 6 0 0 0 0 0 0 NA 1279 343
"236" 1 0 0.118021927773952 5.09986639022827 0 7 6.39526176452637 7 0 0 0 0 0 0 710 599 163
"237" 1 0 0.118214376270771 6.0461893081665 0 3 7.15383386611938 6 0 0 0 0 0 0 NA 1279 421.5
"238" 1 0 0.118281506001949 6.04144430160522 0 3 7.15383386611938 6 0 0 0 0 0 0 NA 1279 419.5
"239" 0 0 0.120331972837448 5.06890439987183 1 1 7.10414409637451 6 0 0 0 1 0 0 3438 1217 158
"240" 0 0 0.121904112398624 7.218909740448 0 NA 6.42324686050415 NA 0 0 0 0 0 0 NA 616 1364
"241" 0 0 0.122657530009747 5.68697547912598 0 7 7.1762547492981 13 0 0 0 0 0 0 1993 1308 294
"242" 0 0 0.122808218002319 5.68697547912598 0 NA 7.15383386611938 NA 0 0 0 0 0 0 NA 1279 294
"243" 0 0 0.123055256903172 1.94591009616852 0 1 7.02997303009033 6 0 0 0 0 0 0 NA 1130 6
"244" 1 0 0.123568497598171 4.82831382751465 0 2 7.18992233276367 6 0 0 0 0 0 0 785 1326 124
"245" 0 0 0.124257534742355 0 0 2 7.19067621231079 1 0 0 0 0 0 0 514 1327 0
"246" 0 0 0.12439040094614 5.69373226165771 0 3 7.18159198760986 6 0 0 0 0 0 0 NA 1315 296
"247" 1 0 0.124412328004837 5.58724880218506 0 3 7.15383386611938 6 0 0 0 0 0 0 NA 1279 266
"248" 0 0 0.124517813324928 4.59005641937256 0 7 7.19067621231079 9 0 0 0 0 0 0 819 1327 97.5
"249" 0 0 0.125109598040581 7.15070152282715 0 4 6.55961513519287 38 0 0 0 0 0 0 255 706 1274
"250" 1 0 0.125145211815834 5.96614694595337 0 2 7.19067621231079 6 0 0 0 0 0 0 873 1327 389
"251" 0 0 0.125194519758224 5.32300996780396 0 1 7.15539646148682 6 0 0 0 0 0 0 NA 1281 204
"252" 0 0 0.125216439366341 5.96100521087646 0 NA 7.14755916595459 NA 0 0 0 0 0 0 NA 1271 387
"253" 0 0 0.125230833888054 5.72358512878418 0 1 7.18992233276367 6 0 0 0 0 0 0 1862 1326 305
"254" 0 0 0.125323295593262 5.95324325561523 0 2 7.19067621231079 6 0 0 0 0 0 0 110 1327 384
"255" 0 0 0.125643834471703 5.92958927154541 0 3 6.58063936233521 2 0 0 0 0 0 0 1674 721 375
"256" 0 0 0.126249313354492 5.88332223892212 0 NA 6.60394382476807 NA 0 0 0 0 0 0 NA 738 358
"257" 0 0 0.126356169581413 5.87493085861206 0 7 6.60800075531006 37 0 0 0 0 0 0 1706 741 355
"258" 0 0 0.126569867134094 5.58349609375 0 7 7.1921820640564 78 0 0 0 0 0 0 2212 1329 265
"259" 0 0 0.126628771424294 5.47785711288452 0 NA 7.15539646148682 NA 0 0 0 0 0 0 NA 1281 238.33332824707
"260" 1 0 0.126676708459854 5.84932470321655 0 6 6.62007331848145 40 0 0 0 0 0 0 1451 750 346
"261" 0 0 0.126819178462029 5.83773040771484 0 NA 7.17548990249634 NA 0 0 0 0 0 0 NA 1307 342
"262" 1 0 0.127175346016884 5.80814266204834 0 2 7.20934009552002 6 0 0 0 0 0 0 33015 1352 332
"263" 1 0 0.127210959792137 5.80513477325439 1 3 7.14124488830566 6 0 0 0 1 0 0 3160 1263 331
"264" 1 0 0.12724657356739 5.8021183013916 0 1 6.64118194580078 6 0 0 0 0 0 0 1502 766 330
"265" 0 0 0.127389043569565 5.7899603843689 1 7 7.14124488830566 44 0 0 0 1 0 0 2418 1263 326
"266" 0 0 0.127424657344818 5.7868971824646 0 7 7.17778253555298 13 0 0 0 0 0 0 2938 1310 325
"267" 0 0 0.127424657344818 5.7868971824646 0 7 7.19368600845337 12 0 0 0 0 0 0 1532 1331 325
"268" 0 0 0.127424657344818 5.7868971824646 0 3 7.18159198760986 2 0 0 0 0 0 0 865 1315 325
"269" 0 0 0.127495884895325 7.09506416320801 0 6 6.65027904510498 37 0 0 0 0 0 0 380 773 1205
"270" 0 0 0.128243833780289 5.71373271942139 0 2 6.67708349227905 5 0 0 0 0 0 0 333 794 302
"271" 1 0 0.128315061330795 7.07580900192261 0 3 6.67959928512573 6 0 0 0 0 0 0 NA 796 1182
"272" 0 0 0.128386303782463 5.70044374465942 0 1 6.6821084022522 6 0 0 0 0 0 0 1632 798 298
"273" 0 0 0.128528773784637 5.68697547912598 1 2 7.1762547492981 1 0 0 0 0 0 0 10 1308 294
"274" 0 0 0.128528773784637 5.68697547912598 0 5 6.68710851669312 37 0 0 0 0 0 0 95 802 294
"275" 1 0 0.128528773784637 5.68697547912598 0 2 7.17548990249634 6 0 0 0 0 0 0 NA 1307 294
"276" 0 0 0.128805488348007 5.84354448318481 0 7 7.17778253555298 47 0 0 0 0 0 0 NA 1310 344
"277" 1 0 0.129373967647552 5.8126368522644 0 2 7.15851402282715 5 0 0 0 0 0 0 3001 1285 333.5
"278" 0 0 0.131682187318802 5.59842205047607 0 2 6.71780490875244 5 0 0 0 0 0 0 1426 827 269
"279" 1 0 0.131950676441193 5.57215404510498 1 2 7.15617656707764 6 0 0 0 0 1 0 172992 1282 262
"280" 0 0 0.132219180464745 5.5451774597168 0 2 6.73459148406982 5 0 0 0 0 0 0 346 841 255
"281" 0 0 0.1326794475317 5.49716806411743 0 7 7.14124488830566 41 0 0 0 0 0 0 2132 1263 243
"282" 0 0 0.1326794475317 6.91174745559692 0 7 6.74875974655151 43 0 0 0 0 0 0 1984 853 1003
"283" 0 0 0.133024647831917 6.90274286270142 0 5 6.75925540924072 37 0 0 0 0 0 0 655 862 994
"284" 0 0 0.133139729499817 5.44673728942871 0 NA 7.14755916595459 NA 0 0 0 0 0 0 NA 1271 231
"285" 0 0 0.133753433823586 5.37527847290039 0 NA 7.15383386611938 NA 0 0 0 0 0 0 NA 1279 215
"286" 0 0 0.13383013010025 5.36597585678101 0 1 7.14755916595459 6 0 0 0 0 0 0 1866 1271 213
"287" 0 0 0.134232878684998 6.80350542068481 0 NA 6.72623348236084 NA 0 0 0 0 0 0 NA 834 900
"288" 0 0 0.134252056479454 5.3132061958313 0 3 7.18159198760986 2 0 0 0 0 0 0 1031 1315 202
"289" 0 0 0.134589627385139 6.41673231124878 0 NA 6.74523639678955 73 0 0 0 0 0 0 13016 850 611
"290" 0 0 0.134731441736221 5.47646331787109 0 NA 7.19067621231079 NA 0 0 0 0 0 0 NA 1327 238
"291" 0 0 0.134890407323837 5.50938844680786 0 7 6.74523639678955 5 0 0 0 0 0 1 2385 850 246
"292" 0 0 0.134890407323837 5.50938844680786 0 7 6.74523639678955 5 0 0 0 0 0 1 2385 850 246
"293" 0 0 0.135443732142448 4.90156412124634 0 7 7.10414409637451 63 0 0 0 0 0 0 NA 1217 133.5
"294" 0 0 0.137191787362099 5.25227355957031 0 3 6.80903911590576 2 0 0 0 0 0 0 1900 906 190
"295" 0 0 0.137191787362099 6.72022008895874 0 NA 6.80903911590576 NA 0 0 0 0 0 0 NA 906 828
"296" 0 0 0.138054803013802 5.13579845428467 0 2 7.1921820640564 5 0 0 0 0 0 0 687 1329 169
"297" 0 0 0.138219177722931 6.68959903717041 0 7 6.83625936508179 28 0 0 0 0 0 0 1830 931 803
"298" 0 0 0.138917803764343 5.00394630432129 0 6 7.15617656707764 7 0 0 0 0 0 0 167 1282 148
"299" 0 0 0.138958901166916 4.99721240997314 0 2 7.18159198760986 5 0 0 0 0 0 0 287 1315 147
"300" 1 0 0.139082193374634 6.6631326675415 0 3 6.85856485366821 6 0 0 0 0 0 0 NA 952 782
"301" 0 0 0.139186307787895 5.8565034866333 0 2 7.14755916595459 5 0 0 0 0 0 0 291 1271 348.5
"302" 0 0 0.139369860291481 4.92725372314453 0 7 7.14755916595459 13 0 0 0 0 0 0 444 1271 137
"303" 1 0 0.139560282230377 5.89302444458008 0 2 7.00578880310059 6 0 0 0 0 0 0 3516 1103 361.5
"304" 0 0 0.139721930027008 5.84932470321655 0 5 7.14755916595459 38 0 0 0 0 0 0 91 1271 346
"305" 0 0 0.140328764915466 5.17048406600952 0 NA 6.8254599571228 NA 0 0 0 0 0 0 NA 921 175
"306" 1 0 0.140356168150902 4.73619842529297 0 1 7.15539646148682 6 0 0 0 0 0 0 23070 1281 113
"307" 1 0 0.140561640262604 4.6913480758667 0 3 7.14755916595459 6 0 0 0 0 0 0 NA 1271 108
"308" 0 0 0.140767127275467 4.64439105987549 0 1 7.18992233276367 6 0 0 0 0 0 0 963 1326 103
"309" 0 0 0.140812337398529 4.38618469238281 1 7 7.4324836730957 6 0 0 0 0 1 0 2098 1690 79.3333358764648
"310" 0 0 0.142616450786591 4.07753753662109 0 7 7.14755916595459 47 0 0 0 0 0 0 3123 1271 58
"311" 0 0 0.142657533288002 4.06044292449951 0 7 7.14755916595459 32 0 0 0 0 0 0 340 1271 57
"312" 1 0 0.142768502235413 5.80663967132568 0 2 7.14755916595459 5 0 0 0 0 0 0 2589 1271 331.5
"313" 0 0 0.142863020300865 3.97029185295105 0 7 6.95272874832153 43 0 0 0 0 0 0 2201 1046 52
"314" 0 0 0.143027395009995 6.02586603164673 0 6 6.95463895797729 37 0 0 0 0 0 0 1157 1048 413
"315" 0 0 0.143069863319397 5.8021183013916 0 7 7.06133413314819 15 0 0 0 0 0 0 2051 1166 330
"316" 1 0 0.14343835413456 6.00141477584839 0 6 6.96413564682007 40 0 0 0 0 0 0 122 1058 403
"317" 0 0 0.143849313259125 5.97635078430176 0 1 7.14755916595459 5 0 0 0 0 0 0 1595 1271 393
"318" 1 0 0.144301369786263 2.89037179946899 0 3 7.22620916366577 6 0 0 0 0 0 0 NA 1375 17
"319" 1 0 0.144630834460258 0 0 2 7.06646680831909 6 0 0 0 0 0 0 NA 1172 0
"320" 1 0 0.149068489670753 6.2934193611145 0 5 7.08590126037598 40 0 0 0 0 0 0 3212 1195 540
"321" 1 0 0.149979457259178 5.05624580383301 0 3 7.15383386611938 6 0 0 0 0 0 0 NA 1279 156
"322" 0 0 0.151205480098724 6.19031524658203 0 2 7.12849617004395 1 0 0 0 0 0 0 3143 1247 487
"323" 0 0 0.152479454874992 6.12468338012695 0 6 7.15305185317993 8 0 0 0 0 0 0 NA 1278 456
"324" 0 0 0.152890399098396 6.10255861282349 0 7 7.16084575653076 8 0 0 0 0 0 1 808 1288 446
"325" 0 0 0.153408899903297 6.47850942611694 0 NA 7.15617656707764 NA 0 0 0 0 0 0 NA 1282 650
"326" 1 0 0.153408899903297 6.47850942611694 0 2 7.06987428665161 6 0 0 0 0 0 0 451 1176 650
"327" 1 0 0.153452053666115 6.47697257995605 0 2 7.07072401046753 5 0 0 0 0 0 0 2994 1177 649
"328" 0 0 0.153495207428932 6.47543287277222 0 NA 7.15617656707764 NA 0 0 0 0 0 0 NA 1282 648
"329" 0 0 0.153538346290588 6.47389078140259 0 7 7.14755916595459 9 0 0 0 0 0 0 2845 1271 647
"330" 1 0 0.154315054416656 6.44571971893311 0 2 7.14124488830566 6 0 0 0 0 0 0 462 1263 629
"331" 0 0 0.154315054416656 6.44571971893311 0 6 6.14632940292358 30 0 0 0 0 0 0 2625 467 629
"332" 0 0 0.154530823230743 5.56068181991577 0 7 4.66343927383423 8 1 0 0 0 0 0 2878 106 259
"333" 0 0 0.154919177293777 6.42324686050415 0 NA 7.14124488830566 NA 0 0 0 0 0 0 NA 1263 615
"334" 0 0 0.154919177293777 6.42324686050415 0 2 7.09920167922974 5 0 0 0 0 0 0 2284 1211 615
"335" 0 0 0.154945194721222 4.82028150558472 0 7 7.18765735626221 9 0 0 0 0 0 0 3128 1323 123
"336" 1 0 0.155191779136658 5.97126197814941 0 2 7.20340538024902 5 0 0 0 0 0 0 3130 1344 391
"337" 0 0 0.155652731657028 6.39526176452637 0 5 7.17548990249634 7 0 0 0 0 0 0 3496 1307 598
"338" 0 0 0.155954793095589 6.38350677490234 0 NA 7.14755916595459 NA 0 0 0 0 0 0 NA 1271 591
"339" 0 0 0.156013697385788 5.91620206832886 0 7 7.21817684173584 43 0 0 0 0 0 0 2733 1364 370
"340" 0 0 0.15608423948288 6.37842607498169 0 5 6.23048162460327 40 0 0 0 0 0 0 2438 508 588
"341" 1 0 0.156904116272926 6.34563636779785 0 7 5.08140420913696 45 0 0 0 0 0 0 309 161 569
"342" 0 0 0.157163009047508 6.33505439758301 0 NA 7.15383386611938 NA 0 0 0 0 0 0 NA 1279 563
"343" 0 0 0.157508209347725 6.32076835632324 0 7 7.14124488830566 13 0 0 0 0 0 0 1814 1263 555
"344" 0 0 0.157551363110542 6.31896829605103 0 7 7.14124488830566 43 0 0 0 0 0 0 2582 1263 554
"345" 0 0 0.157551363110542 6.31896829605103 0 7 7.14124488830566 43 0 0 0 0 0 0 1759 1263 554
"346" 0 0 0.157637670636177 6.31535816192627 0 7 7.14124488830566 43 0 0 0 0 0 0 2326 1263 552
"347" 1 0 0.157637670636177 6.31535816192627 0 2 7.14124488830566 6 0 0 0 0 0 0 53644 1263 552
"348" 1 0 0.158026024699211 6.29894924163818 0 6 7.14913177490234 40 0 0 0 0 0 0 1101 1273 543
"349" 0 0 0.158169865608215 4.89784002304077 0 NA 7.18765735626221 NA 0 0 0 0 0 0 NA 1323 133
"350" 1 0 0.158371224999428 6.28413438796997 0 2 7.14124488830566 6 0 0 0 0 0 0 887 1263 535
"351" 1 0 0.15850068628788 6.27852153778076 0 2 7.14124488830566 5 0 0 0 0 0 0 557 1263 532
"352" 1 0 0.15850068628788 6.27852153778076 0 2 7.14124488830566 5 0 0 0 0 0 0 557 1263 532
"353" 0 0 0.158716440200806 6.26909637451172 0 NA 7.15851402282715 NA 0 0 0 0 0 0 NA 1285 527
"354" 1 0 0.159178078174591 5.69035959243774 0 3 7.26262855529785 6 0 0 0 0 0 0 NA 1426 295
"355" 0 0 0.159234240651131 6.24610662460327 0 2 7.14124488830566 6 0 0 0 0 0 0 1505 1263 515
"356" 0 0 0.159277394413948 6.2441668510437 0 1 7.1762547492981 5 0 0 0 0 0 0 1418 1308 514
"357" 1 0 0.159449994564056 6.23636960983276 0 2 7.14124488830566 6 0 0 0 0 0 0 23064 1263 510
"358" 0 0 0.159465059638023 5.89715385437012 0 4 7.15617656707764 38 0 0 0 0 0 0 2164 1282 363
"359" 1 0 0.159493148326874 4.97673368453979 0 7 5.39816284179688 45 0 0 0 0 0 0 1383 221 144
"360" 0 0 0.159579455852509 4.96284484863281 0 NA 5.40717172622681 NA 0 0 0 0 0 0 NA 223 142
"361" 0 0 0.159881502389908 4.91265487670898 0 NA 7.14124488830566 NA 0 0 0 0 0 0 NA 1263 135
"362" 0 0 0.16001096367836 4.8903489112854 0 4 7.15539646148682 38 0 0 0 0 0 0 2817 1281 132
"363" 0 0 0.160293161869049 5.89852666854858 1 7 5.90808296203613 7 0 0 0 0 1 0 401 368 363.5
"364" 0 0 0.160743221640587 4.21950769424438 0 6 5.42934560775757 7 0 0 0 0 0 0 1130 228 67
"365" 1 0 0.161150678992271 5.50533151626587 0 3 7.30586004257202 6 0 0 0 0 0 0 NA 1489 245
"366" 0 0 0.161438345909119 5.47646331787109 0 NA 7.31055021286011 73 0 0 0 0 0 0 394 1496 238
"367" 0 0 0.161527380347252 4.70048046112061 0 7 7.20934009552002 78 0 0 0 0 0 0 1864 1352 109
"368" 0 0 0.161663010716438 4.67282867431641 0 5 5.55682802200317 37 0 0 0 0 0 0 1550 259 106
"369" 0 0 0.161798626184464 4.64439105987549 0 2 7.14124488830566 6 0 0 0 0 0 0 338 1263 103
"370" 0 0 0.162115052342415 4.57471084594727 0 7 5.59471130371094 46 0 0 0 0 0 0 2610 269 96
"371" 1 0 0.162250697612762 4.54329490661621 0 2 7.14124488830566 5 0 0 0 0 0 0 557 1263 93
"372" 1 0 0.162295892834663 4.53259944915771 0 2 7.14124488830566 5 0 0 0 0 0 0 2080 1263 92
"373" 0 0 0.162295892834663 4.53259944915771 1 3 7.20414924621582 2 0 0 0 0 1 0 1510 1345 92
"374" 1 0 0.162476718425751 4.48863649368286 0 6 7.20414924621582 7 0 0 0 0 0 0 97 1345 88
"375" 0 0 0.162657529115677 4.44265127182007 0 5 7.14124488830566 37 0 0 0 0 0 0 472 1263 84
"376" 0 0 0.162747949361801 4.38825702667236 0 6 7.18992233276367 40 0 0 0 0 0 0 1182 1326 79.5
"377" 1 0 0.16291780769825 5.3132061958313 0 2 7.33432912826538 6 0 0 0 0 0 0 1171 1532 202
"378" 0 0 0.163064390420914 4.33073329925537 0 5 5.66988086700439 38 0 0 0 0 0 0 2821 290 75
"379" 0 0 0.163109585642815 4.31748819351196 0 NA 5.67332315444946 NA 0 0 0 0 0 0 NA 291 74
"380" 1 0 0.163290411233902 4.26268005371094 0 1 7.14124488830566 6 0 0 0 0 0 0 3656 1263 70
"381" 1 0 0.163335621356964 4.24849510192871 0 2 7.14124488830566 6 0 0 0 0 0 0 62 1263 69
"382" 0 0 0.16341096162796 5.25749540328979 0 NA 7.34213161468506 NA 0 0 0 0 0 0 NA 1544 191
"383" 0 0 0.163652062416077 4.14313459396362 0 NA 7.14124488830566 NA 0 0 0 0 0 0 NA 1263 62
"384" 1 0 0.163697257637978 4.12713432312012 0 2 7.14124488830566 5 0 0 0 0 0 0 53536 1263 61
"385" 0 0 0.164465755224228 3.80666255950928 0 1 7.14124488830566 1 0 0 0 0 0 0 2888 1263 44
"386" 0 0 0.16473700106144 6.00141477584839 0 7 5.7899603843689 43 0 0 0 0 0 0 1955 327 403
"387" 1 0 0.164944514632225 5.84064149856567 0 7 7.15851402282715 19 0 0 0 0 0 0 2919 1285 343
"388" 0 0 0.165113940834999 5.36597585678101 0 NA 7.32712316513062 NA 0 0 0 0 0 0 NA 1521 213
"389" 0 0 0.165460288524628 5.96100521087646 0 NA 7.14124488830566 NA 0 0 0 0 0 0 NA 1263 387
"390" 1 0 0.166367128491402 5.74300336837769 0 2 7.14755916595459 6 0 0 0 0 0 0 13644 1271 311
"391" 0 0 0.166409581899643 5.90536165237427 1 7 7.15617656707764 11 0 0 0 1 0 0 1629 1282 366
"392" 0 0 0.167385503649712 4.04305124282837 0 7 6.9373140335083 8 0 0 0 0 0 0 310 1030 56
"393" 0 0 0.167888358235359 5.80814266204834 0 NA 7.14755916595459 NA 0 0 0 0 0 0 NA 1271 332
"394" 0 0 0.167949587106705 5.7714409828186 0 7 6.897705078125 18 0 0 0 0 0 0 NA 990 320
"395" 0 0 0.168049320578575 7.49387407302856 0 NA 5.90536165237427 NA 0 0 0 0 0 0 NA 367 1796
"396" 0 0 0.168383553624153 4.24849510192871 0 7 7.41758060455322 10 0 0 0 0 0 1 111308 1665 69
"397" 1 0 0.168785914778709 5.54907608032227 0 3 4.34380531311035 6 0 0 0 0 0 0 NA 77 256
"398" 0 0 0.169123291969299 3.95124363899231 0 7 7.4283332824707 6 0 0 0 0 0 0 1665 1683 51
"399" 1 0 0.169397264719009 5.69709348678589 0 3 7.1762547492981 6 0 0 0 0 0 0 NA 1308 297
"400" 0 0 0.169463008642197 2.70805025100708 0 NA 7.50218629837036 NA 0 0 0 0 0 0 NA 1812 14
"401" 0 0 0.170070737600327 0 0 7 7.23993253707886 13 0 0 0 0 0 0 1721 1394 0
"402" 0 0 0.170882180333138 3.25809645652771 0 NA 7.38894605636597 NA 0 0 0 0 0 0 NA 1618 25
"403" 0 0 0.171712324023247 4.39444923400879 0 1 7.18992233276367 6 0 0 0 0 0 0 NA 1326 80
"404" 0 0 0.172635614871979 5.12989854812622 0 1 7.14755916595459 6 0 0 0 0 0 0 NA 1271 168
"405" 1 0 0.172868341207504 5.02388048171997 0 1 7.3670768737793 6 0 0 0 0 0 0 3208 1583 151
"406" 0 0 0.174176439642906 6.0776424407959 0 7 7.22329568862915 7 0 0 0 0 0 0 248 1371 435
"407" 0 0 0.175473883748055 6.42486906051636 0 4 7.17165660858154 39 0 0 0 0 0 0 1931 1302 616
"408" 1 0 0.179027378559113 6.48920488357544 0 NA 6.89467000961304 61 0 0 0 0 0 0 3620 987 657
"409" 0 0 0.180612206459045 6.24027585983276 0 7 7.14124488830566 13 0 0 0 0 0 0 2174 1263 512
"410" 0 0 0.180701375007629 5.13579845428467 0 7 7.35564088821411 15 0 0 0 0 0 0 2729 1565 169
"411" 0 0 0.184339106082916 5.25749540328979 0 6 6.82979393005371 8 0 0 0 0 0 0 NA 925 191
"412" 1 0 0.186061650514603 7.17395830154419 0 3 6.51619291305542 6 0 0 0 0 0 0 NA 676 1304
"413" 0 0 0.186893254518509 6.12249279022217 0 7 7.45933866500854 63 0 0 0 0 0 0 1399 1736 455
"414" 1 0 0.18782465159893 5.96100521087646 0 2 7.14124488830566 6 0 0 0 0 0 0 1019 1263 387
"415" 1 0 0.190121918916702 5.84354448318481 0 6 7.17701864242554 30 0 0 0 0 0 0 1801 1309 344
"416" 0 0 0.190389037132263 5.82894563674927 0 7 7.14124488830566 27 0 0 0 0 0 0 2399 1263 339
"417" 1 0 0.191136986017227 5.7868971824646 0 2 7.17548990249634 5 0 0 0 0 0 0 552 1307 325
"418" 1 0 0.191510960459709 7.09090995788574 0 1 6.65672636032104 6 0 0 0 0 0 0 22466 778 1200
"419" 1 0 0.191671222448349 5.75574207305908 1 2 7.17548990249634 5 0 0 0 0 1 0 111554 1307 315
"420" 0 0 0.191778063774109 5.74939298629761 0 NA 7.14124488830566 NA 0 0 0 0 0 0 NA 1263 313
"421" 0 0 0.192045211791992 5.73334121704102 1 2 6.66949796676636 1 0 0 0 0 0 0 10 788 308
"422" 0 0 0.192579463124275 5.70044374465942 0 6 7.14124488830566 40 0 0 0 0 0 0 1104 1263 298
"423" 1 0 0.192615076899529 5.6954140663147 0 6 7.17930793762207 7 0 0 0 0 0 0 3605 1312 296.5
"424" 0 0 0.192793160676956 5.68697547912598 0 6 7.14124488830566 37 0 0 0 0 0 0 NA 1263 294
"425" 0 0 0.192793160676956 5.68697547912598 0 5 7.17165660858154 7 0 0 0 0 0 0 712 1302 294
"426" 0 0 0.192793160676956 5.68697547912598 0 5 7.18006992340088 37 0 0 0 0 0 0 2808 1313 294
"427" 0 0 0.19660273194313 6.95368432998657 0 2 6.69826793670654 5 0 0 0 0 0 0 265 811 1046
"428" 0 0 0.1967753469944 5.64544677734375 0 5 7.14124488830566 7 0 0 0 0 0 0 1528 1263 282
"429" 0 0 0.19694085419178 6.52062129974365 0 7 6.96413564682007 43 1 0 0 0 0 0 2352 1058 678
"430" 0 0 0.19694796204567 5.63478946685791 0 1 6.70563888549805 1 0 0 0 0 0 0 458 817 279
"431" 0 0 0.19809864461422 5.56068181991577 0 1 7.14124488830566 5 0 0 0 0 0 0 3488 1263 259
"432" 1 0 0.198501363396645 5.53338956832886 0 4 6.73815250396729 2 0 0 0 0 0 0 2943 844 252
"433" 0 0 0.199191778898239 5.48479700088501 0 6 7.14755916595459 7 0 0 0 0 0 0 1359 1271 240
"434" 0 0 0.199306845664978 5.47646331787109 0 1 7.14755916595459 1 1 0 0 0 0 0 515 1271 238
"435" 0 0 0.200394511222839 3.04452252388 0 5 7.20117092132568 7 0 0 0 0 0 0 NA 1341 20
"436" 1 0 0.201512336730957 6.97634792327881 0 1 3.21887588500977 5 0 0 0 0 0 0 1526 25 1070
"437" 0 0 0.202690675854683 5.07517385482788 0 NA 7.37775897979736 NA 0 0 0 0 0 0 NA 1600 159
"438" 0 0 0.203221872448921 0 0 7 6.67456150054932 9 0 0 0 0 0 0 880 792 0
"439" 0 0 0.203854784369469 5.69709348678589 0 7 4.21950769424438 37 0 0 0 0 0 0 910 68 297
"440" 0 0 0.204602733254433 6.47697257995605 1 7 7.14755916595459 63 0 0 0 1 0 0 1311 1271 649
"441" 1 0 0.205523297190666 6.45204877853394 0 6 7.08422660827637 7 0 0 0 0 0 0 2389 1193 633
"442" 0 0 0.205544948577881 4.88280200958252 0 NA 7.37963199615479 NA 0 0 0 0 0 0 NA 1603 131
"443" 0 0 0.205671235918999 6.91274261474609 0 2 4.51085948944092 5 0 0 0 0 0 0 602 91 1004
"444" 1 0 0.205983564257622 6.43935060501099 0 7 7.17165660858154 45 0 0 0 0 0 0 500007 1302 625
"445" 0 0 0.206731513142586 6.41836500167847 0 5 7.1921820640564 7 0 0 0 0 0 0 2825 1329 612
"446" 1 0 0.206846579909325 6.41509675979614 0 2 4.78749179840088 6 0 0 0 0 0 0 731 120 610
"447" 0 0 0.207466423511505 5.89989757537842 0 7 7.00124549865723 43 0 0 0 0 0 0 1594 1098 364
"448" 0 0 0.208227381110191 6.37502479553223 0 7 6.23441076278687 43 0 0 0 0 0 0 878 510 586
"449" 0 0 0.208399996161461 6.36990118026733 0 5 7.12528324127197 37 0 0 0 0 0 0 1364 1243 583
"450" 1 0 0.208630129694939 6.36302804946899 0 4 7.15383386611938 38 0 0 0 0 0 0 1337 1279 579
"451" 0 0 0.208804786205292 5.88887786865234 0 NA 7.17778253555298 NA 0 0 0 0 0 0 1907 1310 360
"452" 0 0 0.208975329995155 6.3526291847229 0 NA 7.15383386611938 NA 0 0 0 0 0 0 NA 1279 573
"453" 0 0 0.20901095867157 6.37502479553223 0 7 7.1228666305542 8 0 0 0 0 0 1 2930 1240 586
"454" 0 0 0.209118366241455 0 0 NA 7.22329568862915 NA 0 0 0 0 0 0 NA 1371 0
"455" 0 0 0.209147945046425 6.34738922119141 0 7 7.15383386611938 47 0 0 0 0 0 0 2083 1279 570
"456" 0 0 0.209205478429794 6.34563636779785 0 7 7.4283332824707 10 0 0 0 0 0 0 94 1683 569
"457" 0 0 0.209320560097694 6.34212160110474 0 7 7.17548990249634 12 0 0 0 0 0 0 1817 1307 567
"458" 1 0 0.209665760397911 6.33150196075439 0 1 7.15383386611938 1 0 0 0 0 0 0 3135 1279 561
"459" 1 0 0.209665760397911 6.33150196075439 0 2 7.15383386611938 6 0 0 0 0 0 0 3641 1279 561
"460" 1 0 0.209665760397911 6.33150196075439 0 2 7.15383386611938 6 0 0 0 0 0 0 143030 1279 561
"461" 0 0 0.209924653172493 6.27852153778076 0 7 7.15851402282715 12 0 0 0 0 0 0 3002 1285 532
"462" 0 0 0.210554793477058 4.90897178649902 0 7 7.19067621231079 43 0 0 0 0 0 0 1298 1327 134.5
"463" 0 0 0.211791098117828 5.86363124847412 0 2 7.02464914321899 6 0 0 0 0 0 0 688 1124 351
"464" 1 0 0.211909592151642 6.25958156585693 0 3 7.14124488830566 6 0 0 0 0 0 0 NA 1263 522
"465" 0 0 0.212312340736389 6.24610662460327 0 NA 7.14124488830566 NA 0 0 0 0 0 0 NA 1263 515
"466" 1 0 0.212417796254158 5.89989757537842 0 3 7.14124488830566 6 0 0 0 0 0 0 NA 1263 364
"467" 1 0 0.212657541036606 6.23441076278687 0 2 6.37502479553223 5 0 0 0 0 0 0 510 587 509
